intent,intent_confidence,low_confidence,sentiment_current,sentiment_trend,sentiment_min_so_far,turn_count,transcript_length,hold_time_proxy,escalation_probability,escalated
account_management,0.6524575502727307,0,0.600690003426078,-0.13355786044127826,0.19414346637674706,8,84,0.6240229465250674,0.03,0
cancel_service,0.6929326012415464,0,0.38066545923582684,-0.1268202627025532,0.2129479901919068,6,79,0.27462312738103584,0.03,0
technical_support,0.694537164141622,0,0.42280331277778826,-0.5128138238960943,-0.9626096856550712,15,245,63.00107577423321,0.9,1
sales_inquiry,0.7538558839595974,0,-0.4119363830560082,-0.018505025974392297,-0.6701614890693899,16,238,1.6362624028887005,0.13409701168487445,0
billing_inquiry,0.8105788474919545,0,-0.33347953094322424,0.04102761575249907,-0.35135541620586536,5,69,3.634619129276755,0.03,0
general_inquiry,0.9170369665216281,0,0.11236691121307957,-0.35246097239562124,-0.824310658290806,18,309,102.47031843208711,0.9,1
technical_support,0.6734317465929819,0,0.3666290674438134,-0.2851768153959314,-0.09376391571270545,7,84,20.60364565368947,0.16355047554358323,0
cancel_service,0.9074864144117923,0,-0.06335545090189057,-0.3433935687000842,-0.7684690811965891,16,237,21.78563124636035,0.8620769529394894,0
technical_support,0.8652237106970715,0,0.14769034445095686,-0.17009721714912646,-0.38613117546318887,8,133,9.343039078210117,0.14474115876247862,0
sales_inquiry,0.38406646390348564,0,0.997168124961194,-0.3165826248340375,-0.08834009824621863,21,297,70.82605311810111,0.6403102892188982,1
fraud_report,0.6834254793479149,0,0.24108806521053724,-0.19722674854213984,-0.337390102880944,12,184,45.07591888330334,0.46753428879336456,0
sales_inquiry,0.7442645802283804,0,0.3464538672008953,-0.31631361924928364,-0.6045610143415561,6,96,6.352439863765756,0.38907979445541974,0
technical_support,0.5522061079496824,0,0.275004899447948,-0.4225979342435572,-0.9666206923487538,13,212,35.71553990989928,0.9,1
cancel_service,0.42430368549748326,0,-0.13463403402836027,0.1439303866008226,-0.13463403402836027,6,88,0.32939477720270677,0.030015904378779212,0
fraud_report,0.7157546364596226,0,0.38028926274383434,-0.27563070975909043,-0.5116324209592942,8,112,18.928754503768307,0.4828893467522778,1
billing_inquiry,0.7119472533558671,0,0.06448142091499962,-0.1052703420644188,-0.15929232965977683,5,92,5.388878548097518,0.04416343335085322,0
billing_inquiry,0.6517295882449987,0,-0.2940632129243306,-0.4370994073642148,-1.0,16,216,14.495347912299115,0.8956226001533705,1
cancel_service,0.36025046511099035,0,-0.4290164533166716,-0.08319330439982613,-0.5970469804004933,4,62,8.430910514543307,0.11754967214137393,1
account_management,0.6112497705404266,0,0.26439303076035015,0.08218636137682539,0.26439303076035015,9,156,2.6045635102743865,0.03,0
service_outage_status,0.8077226210909897,0,-0.15139389205471585,-0.11205583332545392,-0.5731342728455869,7,105,1.3566048799472834,0.13174989714683072,1
cancel_service,0.8667856388388007,0,-0.7682461639181647,-0.246647555438982,-1.0,6,71,6.8087553637312475,0.615371311186868,0
cancel_service,0.9882141155167972,0,0.5931607736410787,-0.6595775774196765,-0.748129234834004,12,181,7.839283518683958,0.8741685654089189,1
sales_inquiry,0.7515568564562678,0,0.28742111140248106,-0.24538727234963453,-0.5639415452355467,13,211,7.272497963745622,0.3532919432575436,0
sales_inquiry,0.6949788542483282,0,0.2507791142781489,-0.3701302461068279,-0.4020969902937839,19,282,4.625420424025888,0.5643056581874526,1
cancel_service,0.5739552693342823,0,0.36069925656121604,-0.03352432703026645,0.27066716879702657,6,102,12.800084409494595,0.03,0
fraud_report,0.8406348766961868,0,0.19477944461837993,-0.04192296440278595,0.032138080810783204,5,93,11.89902686937667,0.03,0
technical_support,0.6906929280105667,0,0.4851842292997791,-0.19565414333553466,0.024817658671518125,9,149,23.20760741137443,0.10713691941573555,0
sales_inquiry,0.7556291105441654,0,-0.3286805307446977,-0.16792951283890248,-0.7781233431969168,9,136,8.81005076455414,0.350985637372405,0
technical_support,0.6238752807722813,0,0.22375662806277802,-0.22169900519525423,-0.6648226650647656,11,156,2.4822677877816353,0.3359115070168998,1
sales_inquiry,0.718878754548009,0,0.42364852439609757,-0.018796493702918988,0.3129658800828356,6,76,1.9632097872854426,0.03,0
cancel_service,0.7570734890136502,0,0.052253520289249275,-0.5439814900472157,-1.0,11,156,6.794278577389234,0.9,1
technical_support,0.8071733180358223,0,-0.00094964999379335,-0.0533153368831819,-0.10542028605798168,4,73,5.420327983589645,0.044366355863410506,0
service_outage_status,0.6527825284350186,0,0.5338060643719865,-0.5231358398517347,-0.6348010523032335,14,201,4.264578583816094,0.7666656649084862,0
billing_inquiry,0.665327582848697,0,-0.1794721743939319,-0.2363172521004656,-1.0,9,119,2.0711098908775583,0.5302186694624568,0
fraud_report,0.9512707768040258,0,-0.11275099757710297,-0.1519997496989618,-0.4538804504821586,2,22,9.410310410196187,0.115791845148529,0
billing_inquiry,0.8762791084449263,0,0.35639628775798937,-0.19863012944031885,-0.3641453080602969,16,231,32.468215881656214,0.3908255205735614,0
general_inquiry,0.5277965751466892,0,-0.4247212663108846,0.06534977307357905,-0.4247212663108846,7,113,19.749214869488085,0.040833533633705094,0
fraud_report,0.719760131414028,0,-0.41813647378641416,-0.13021648515673062,-0.9181430407306691,14,204,18.358067007623355,0.6094451007032593,0
technical_support,0.7899625580923327,0,0.27698184198788445,-0.03764115853463322,0.15321150759906055,7,113,8.883461276929857,0.03,0
technical_support,0.8978001567028978,0,0.3989088204573821,-0.09360138407065127,0.13144520326457754,8,88,6.906197416332046,0.03,0
service_outage_status,0.6593293820070946,0,0.36224722446855306,-0.13324692660209034,0.10733600793937301,2,31,1.2724485897309588,0.03,0
fraud_report,0.24702337539084615,1,-0.5504337954506067,-0.12086375385986756,-0.8726734904364825,12,148,21.993446353155335,0.8512483367503002,1
fraud_report,0.7821712633490373,0,-0.08793460339949075,-0.29761583304221895,-1.0,16,212,39.28677998070881,0.9,1
technical_support,0.8694278488987515,0,-0.3911662202767373,-0.5548761116014216,-1.0,15,208,2.4881419208737614,0.8849082076545203,1
sales_inquiry,0.7333927242002788,0,0.1418760119552504,-0.0791453250367537,-0.2060906777803724,8,122,17.008245986600194,0.04114851141476265,0
sales_inquiry,0.7441561887017166,0,0.22153497025502514,-0.016636337432201602,0.010853189401226787,3,44,11.28784892199346,0.03,0
fraud_report,0.8406703272031544,0,0.29064118692959195,-0.32351480582300063,-0.8571274928466242,14,202,3.7290961135351433,0.7741600194653654,1
general_inquiry,0.5416778504864604,0,-0.349182819642852,-0.15382694267703628,-0.8684876439885498,9,122,10.936988111016234,0.36330604785209003,1
service_outage_status,0.8239320408059146,0,-0.6910996249468513,-0.38120176650013726,-1.0,11,155,10.183986880143419,0.7958503985777827,1
general_inquiry,0.7712454527558996,0,-0.1855277988874844,0.007616721073806676,-0.22700749165790493,5,82,0.23862137900264876,0.03,0
sales_inquiry,0.6573073937535044,0,0.9826101228561609,-0.16733258289431124,0.5287240196085067,10,156,15.925256427750789,0.048707994562891696,0
service_outage_status,0.780602471790764,0,-0.27758140988880087,-0.17936585161070945,-0.854028290352465,8,90,2.381369435113213,0.34134138685383475,1
service_outage_status,0.9751389270731657,0,0.05127791037866655,-0.05743660402249722,-0.1264459361295236,3,36,3.1672120954203353,0.03,0
billing_inquiry,0.8226506973870209,0,0.27506226941372247,-0.03996679730139109,0.06273287419719059,11,172,1.9488914205113346,0.03,0
cancel_service,0.8299114978390382,0,0.4770374483599169,-0.2685321431310182,0.07598360087420489,5,67,8.649535692373588,0.1031397630291299,0
general_inquiry,0.39017229718056984,0,0.2910442919027082,-0.02494197824374432,0.1668240445682615,5,64,11.907483269970184,0.0329049061299958,0
fraud_report,0.6765460394211912,0,0.4884025343836752,-0.5300758808031029,-0.47521225011935175,17,271,0.1544691604378311,0.8227507456540333,0
sales_inquiry,0.8066806861795865,0,0.6031115803477771,-0.032987034098391765,0.54996529798225,8,151,12.19614027373845,0.03,0
service_outage_status,0.7132803534237667,0,0.17902251301100142,-0.3873706058839762,-0.5624837730598495,10,181,18.915957306920635,0.5696091515378346,1
technical_support,0.5523301423366739,0,0.06531811966315054,-0.37731828944067725,-0.9750821701228947,13,168,31.821030395771697,0.8881047352372403,1
fraud_report,0.5675928169502711,0,-0.5589985196189755,-0.1602642029799022,-0.9033362076181408,12,167,1.8949460693112141,0.5188382506086767,1
fraud_report,0.801040154942091,0,-0.28320464028049175,-0.40577239617359906,-1.0,13,212,30.55780310071954,0.9,1
billing_inquiry,0.8100537860724969,0,-0.2096343539928199,-0.10443707562473177,-0.5369350676686224,10,166,2.1530077852989247,0.145817566989192,0
billing_inquiry,0.26157689931181993,1,0.19956543947001182,-0.06871410777849729,-0.06561776207917594,12,204,15.75636059278274,0.21744463769053354,0
general_inquiry,0.43416058350986114,0,0.07199485647487985,-0.05056731735276336,-0.03785881298802337,6,88,5.596876330601551,0.03,0
cancel_service,0.8581419549151936,0,-0.07345099406167507,-0.2662320719419991,-0.7890895164734962,10,165,5.319589243346106,0.6168935522043841,0
account_management,0.6575167048087255,0,0.13308728074527557,0.1443063792114779,0.13308728074527557,9,140,4.0708550466471,0.03,0
cancel_service,0.5129289161811456,0,0.7629504480929986,-0.2772014861565452,-0.16855614771262062,7,109,11.43512120177983,0.23434513693722825,0
cancel_service,0.8471787216404402,0,-0.1340753795708046,-0.2672187299082692,-0.7549084798186985,17,245,6.482800636156808,0.659804186991886,0
account_management,0.6289790422442425,0,-0.08575215687817939,0.02054393295114642,-0.142172703265999,6,77,8.556692527004643,0.03,0
fraud_report,0.6471459840336157,0,0.43415079756089237,-0.07550414748945539,0.15685798943867157,16,223,9.79131095438787,0.057474658551625674,0
sales_inquiry,0.2855077502054607,1,-0.24117512711690894,-0.08364724101314226,-0.3750686982992878,7,100,9.535719306152666,0.3139688948118566,0
service_outage_status,0.3940967618357485,0,0.40795839250990584,-0.1699087318061227,-0.15470302476650274,15,246,15.717798686012374,0.14319531201409882,0
technical_support,0.7228008017773827,0,-0.1574244499802592,-0.2764795005489183,-0.7012452475095223,11,150,3.485556822996692,0.4394272579787869,0
general_inquiry,0.44154733862904305,0,1.0,-0.2573888326375369,0.07919422571967921,12,202,21.61558009596957,0.1399264029209088,0
cancel_service,0.527008476403925,0,0.12583586277728867,-0.1325538510923765,-0.23415637697232722,5,51,10.44744145613092,0.11064870659279892,0
service_outage_status,0.8295066475052884,0,-0.22702335933198622,-0.288952797644796,-0.6851620721077055,26,410,33.05520429005492,0.8126826672468194,0
sales_inquiry,0.7252389694704708,0,0.5712739411268738,0.04232847059056301,0.5712739411268738,5,82,1.069355401362243,0.03,0
account_management,0.9638129582624824,0,0.3124892914370326,-0.011910332667744385,0.1357162701560071,4,66,0.06577367156538005,0.03,0
general_inquiry,0.9207532038509146,0,0.049982233656046315,-0.12375400613222551,-0.2024951233697222,6,117,9.993952722436896,0.04326215919285922,0
sales_inquiry,0.6337299939280697,0,0.8864509885502362,-0.20612437737689532,0.2708863317921295,4,62,0.784987605671766,0.03,0
service_outage_status,0.9114388734035493,0,0.20918230194535556,-0.0973825934952869,-0.04499092821114652,9,148,9.284877540508075,0.03013535568183288,0
cancel_service,0.6746439660350304,0,0.16820327440785976,-0.3806904162500567,-0.7102364817713959,16,218,36.25630448550312,0.9,1
account_management,0.7330008493111654,0,0.33652829154099373,-0.19419648876768686,0.006691713917451353,2,35,4.675064707577459,0.03,0
billing_inquiry,0.6984842703417911,0,0.038707615896714336,-0.1031395812935751,-0.2773075871392049,3,50,4.1071461636707784,0.043306824933829695,0
technical_support,0.48177397287846396,0,0.31497354169093483,-0.11331012880018793,-0.18309881562209215,13,203,23.26700843978539,0.11642510271900366,0
billing_inquiry,0.8152523004119275,0,-0.2670835898001038,-0.2796027829604205,-1.0,9,105,3.5078823727535924,0.5922089116018042,0
service_outage_status,0.7816578510882743,0,0.5653983257225895,-0.04405590720260618,0.4182275966263047,3,42,1.0313451583167463,0.03,0
account_management,0.7010527472486086,0,0.13414855264103526,-0.2670585774516259,-0.48062999717254373,6,96,14.857141390368497,0.29665461812943134,1
billing_inquiry,0.6885573022151585,0,-0.2375239914098893,-0.5054411783445705,-1.0,19,275,112.17966294740474,0.9,1
billing_inquiry,0.8914743421047752,0,0.7974487469166261,-0.22273037308672425,0.027403158089588153,12,174,37.776305031828464,0.19160841429080908,0
cancel_service,0.8957969768087403,0,-0.10246770667693358,0.043152309482698124,-0.10786461518580821,5,75,1.3201939302562504,0.03,0
fraud_report,0.9543477642855289,0,0.12248226123566075,-0.2832019260141708,-0.3728231902472251,9,146,6.162778634219082,0.35158408764295895,0
technical_support,0.1923124179373887,1,-0.3078338032669773,-0.21842223492523455,-0.5685172676507562,9,117,37.75826396917889,0.7864432557274776,1
account_management,0.8642019435734551,0,0.09063081631967387,-0.06030730010441343,-0.0689812943807811,7,93,3.238615893268325,0.03,0
service_outage_status,0.9618207160556568,0,-0.043225067828469826,-0.18489611388972937,-0.5866606956086439,3,44,4.104683261412696,0.1643276810812633,0
account_management,0.6101722986843222,0,0.1428620291357294,-0.18065172505023122,-0.1290587998012222,7,99,3.009044052184082,0.07090381234617847,0
technical_support,0.6993986930387123,0,-0.42601164221510146,-0.49344859835795973,-1.0,19,301,6.454182513687743,0.9,1
service_outage_status,0.7192397812734751,0,0.007421280924483603,-0.07197764826975146,-0.29992145995370967,10,154,7.872382773473334,0.045353998220414235,0
account_management,0.7550092392633925,0,0.240772308327463,-0.22362464011857647,-0.6310780677681536,10,155,3.405742235345763,0.28742651040222467,1
account_management,0.8318983707719365,0,0.33247952479770093,-0.42643469788301946,-0.33406677623004144,13,214,40.013339400796276,0.6939644352894784,1
service_outage_status,0.4342459020964845,0,0.181282773357562,-0.3752564265073431,-0.9546037747520888,11,187,2.4635133346170406,0.7360347722255245,1
technical_support,0.8418668534054814,0,-0.0853778454501585,-0.23216344194232982,-0.6978858430807633,2,29,2.4075508292578927,0.25415787062439715,0
general_inquiry,0.6740634799483523,0,-0.5223357646659741,-0.012238896120467552,-0.6615941643522861,16,279,8.858047775112105,0.18420929740336242,0
sales_inquiry,0.5907548376046401,0,0.31067921684183053,-0.024571552954088666,0.21589700682523133,5,73,40.159776877768415,0.038158600456854944,0
sales_inquiry,0.29006501808334,1,-0.17970083926561867,-0.3656112870991267,-1.0,10,149,7.931073696590379,0.9,1
sales_inquiry,0.7347392277801885,0,0.3785647563291077,-0.1518517371748661,-0.10384821395826996,13,211,17.997367122015117,0.09074570816926322,0
sales_inquiry,0.6816388361602229,0,-0.012811619115977876,-0.20534027569959484,-0.47776452374213607,12,193,13.607840922535718,0.2785841248439662,0
cancel_service,0.6949374161824536,0,0.8124907710326272,-0.2739018332729009,0.08981069140662001,8,107,4.877683346900992,0.15065103953911924,0
billing_inquiry,0.7059414592475254,0,0.7241403719497832,-0.2595218015553502,0.010938588425945917,10,148,19.606523179710443,0.13936212628103997,0
service_outage_status,0.734770766240632,0,0.8401852935375016,0.0023555617114935506,0.7954412905919569,2,29,13.296950435420474,0.03,0
sales_inquiry,0.8769066337817412,0,-0.373503638824078,-0.0972986442670441,-0.7078198465124395,21,294,30.238418312174403,0.4780154136600526,1
fraud_report,0.8635962727927691,0,0.3569268586001979,-0.2579198841445267,-0.20667243545324498,9,109,2.1502556883973236,0.2059416560805484,0
technical_support,0.599568832943228,0,0.4553430099338601,-0.15046446738058772,0.0044213676737021035,8,142,6.618392814185362,0.0375356038075824,0
fraud_report,0.7986743141356341,0,-0.6880060127886304,-0.03839302831716046,-0.7640393554554885,5,76,17.831343088617587,0.26050527146696134,0
cancel_service,0.8076673175010174,0,0.1877610679015623,-0.040471783785000666,0.04502306874589459,5,58,4.070689946868739,0.03,0
fraud_report,0.7497041708010331,0,-0.17151526953687132,0.034824769994473925,-0.17151526953687132,9,169,40.76269482398786,0.11299626127480394,0
service_outage_status,0.7564400787972981,0,0.032428337470104665,-0.03633382267649426,-0.12890899812173284,9,121,2.149454797851131,0.03,0
sales_inquiry,0.7273628263909526,0,0.19797569081778726,-0.05535975014760508,-0.00431018518645461,10,129,24.57648944294322,0.03,0
fraud_report,0.3947546360665213,0,0.12464413847579037,-0.43138198136751027,-0.9554063416774364,17,278,45.84095385793101,0.9,1
general_inquiry,0.5372996355662354,0,0.24268505561438103,0.07616580820894076,0.2147279637916134,4,54,4.760671561855814,0.03,0
sales_inquiry,0.7756702682586242,0,-0.6364144669171382,-0.04701615988540869,-0.8201369526431886,4,63,0.2295434994896597,0.12888724286922076,0
sales_inquiry,0.52615395178572,0,-0.30970493374354546,-0.3338324342059953,-1.0,11,166,18.26942319304378,0.8138827694537318,1
technical_support,0.7953717232334073,0,-0.7163435402590079,-0.18069581096258236,-1.0,10,168,31.879117264788416,0.643690169302342,0
billing_inquiry,0.9148900165937978,0,0.2675191312802191,-0.018227164638131045,0.17744093292362179,6,91,13.70586884404188,0.03,0
fraud_report,0.6343462087015099,0,-0.21621377988916776,-0.21614814923093206,-0.8914951701042191,11,166,31.051988745660626,0.7487526202035673,1
billing_inquiry,0.841999453955449,0,0.6633795376985423,-0.32056068848883956,-0.27759300267653053,6,85,12.692777129208705,0.26732045678930816,1
fraud_report,0.6771363441815277,0,0.9366676357581952,-0.048479345941935204,0.711812922744338,4,55,6.55502212986989,0.03,0
account_management,0.4617015378811794,0,0.32736380982992763,-0.4388025180410716,-0.7041668137485801,15,202,16.015378147796202,0.78580370594985,1
service_outage_status,0.7221583099343747,0,0.8818770061644985,0.02091505383088242,0.868443271504582,6,75,7.929520034040666,0.03,0
billing_inquiry,0.8533893169157635,0,-0.05217310439280473,-0.05933776897101975,-0.23302759215010774,4,53,5.184727151009659,0.03,0
sales_inquiry,0.8077832723305389,0,0.07780959349746605,-0.37258211371724764,-0.49553130466986595,12,179,15.442688859917173,0.5207755272203035,1
technical_support,0.6151581071239851,0,0.10269381364064885,-0.39582267593950166,-1.0,11,184,6.72677250607765,0.7717221483023877,1
general_inquiry,0.6480000992846954,0,0.18627948555438092,-0.3469242933636649,-1.0,20,277,18.379814105975225,0.857494780067587,1
general_inquiry,0.8312674308459683,0,0.48185111746092246,-0.09869422962278776,0.13764236602255325,6,95,6.46480410816714,0.03,0
billing_inquiry,0.9327199138423259,0,0.24653478757362443,-0.1180421719730638,0.06228191723627838,6,83,3.2083809549301883,0.03,0
general_inquiry,0.9178515611357423,0,-0.022685207110689817,0.07024262433329984,-0.022685207110689817,3,51,5.611954701712341,0.035882115410117314,0
service_outage_status,0.9063004960613295,0,-0.09084836080723258,-0.11781618865595665,-0.48259192107468807,10,163,20.120820787098307,0.19622749759018238,0
cancel_service,0.8536487335728742,0,0.32295862287744914,-0.32726302561753157,-0.3106935088391175,7,113,32.198552943783795,0.48293081396666154,0
service_outage_status,0.4737232699892432,0,-0.1159153212051843,-0.2537120961595167,-0.5356593779512658,16,205,21.291702268390555,0.48537115688269644,0
technical_support,0.7068905216987231,0,0.12819849160846555,-0.10380050086313289,-0.08358724132501524,10,164,2.508647000045536,0.03,0
cancel_service,0.6765780663964868,0,0.21723066130676663,0.028402102994592657,0.21723066130676663,3,47,5.949134974107513,0.03,0
sales_inquiry,0.6140131565919112,0,-0.12435963633753053,-0.12781680216452465,-0.4613641201209182,15,204,16.1377962966793,0.18689375414622694,0
technical_support,0.8322447257726359,0,0.05808533854087572,-0.2460372645926932,-0.485556744475041,13,186,14.936511177136444,0.366730802173802,0
fraud_report,0.880795741257752,0,0.18000212328730214,-0.5834113140413728,-0.9271647817023155,10,133,27.292056202751997,0.9,1
sales_inquiry,0.6402211956994788,0,0.2400849991434105,-0.21640205790475228,-0.5396271246262436,13,196,9.941606098199363,0.2752581014326546,0
billing_inquiry,0.707730271560652,0,-0.13432544273435312,-0.23058882914447665,-0.8045782470456034,16,168,9.843285168962288,0.5698228456106087,1
sales_inquiry,0.9402302100527609,0,0.5846995628784627,-0.34938627806426115,-0.4299035726849431,9,118,8.23793429576711,0.3497298896323728,0
billing_inquiry,0.7651306718609637,0,0.7370913824078275,-0.3548420165693893,-0.005692937089096212,11,157,17.0072519651061,0.2524033424501846,0
billing_inquiry,0.5945639503915207,0,0.5787266836384498,-0.3370729632728729,-0.08365294260774125,18,283,3.125023948152349,0.2491692467500508,1
billing_inquiry,0.36936600110799916,0,0.24179158199818268,-0.28754741137419354,-0.4434517250561193,13,186,6.473365011274016,0.32281874555893403,1
sales_inquiry,0.8609347690021674,0,0.15927155114856595,-0.012348795415331904,0.07708019043366512,5,72,10.072302030296267,0.03,0
service_outage_status,0.7789108799119506,0,-0.17866396500217865,-0.2968687214831589,-0.6201206735921032,11,155,28.276474085361805,0.5590644988947634,1
billing_inquiry,0.35919486218974606,0,0.07891144959834503,-0.1977323842076019,-0.5744976090401843,22,315,1.0130292788450317,0.3987424361052643,0
general_inquiry,0.7491252585078498,0,0.8655144160273694,-0.19764224605828912,0.4093017785053466,6,84,14.26397927963572,0.062141775320830664,0
account_management,0.37896510120547944,0,-0.3088348983906787,-0.3113585717289331,-1.0,7,103,14.657707347151144,0.6854047643376986,1
billing_inquiry,0.6148073836657012,0,-0.4690514594998998,-0.17065499727378525,-0.8943091257344147,9,126,16.11845295054082,0.4431528099525344,0
fraud_report,0.8664358148028207,0,-0.149648422025176,-0.32514834018715216,-0.7273052852598602,8,131,25.719774967507412,0.7091395289122405,1
account_management,0.7567605210818081,0,-0.3179235577226349,-0.23902909759017288,-0.750387432460611,11,139,10.790718954728769,0.4334142912552165,1
service_outage_status,0.5924305644031892,0,-0.21309356463891807,0.08216191116021479,-0.21309356463891807,11,166,25.26899016117325,0.07401291656713657,0
general_inquiry,0.9047437976147996,0,0.6705307907600135,-0.14453461175059565,0.04722479070469554,17,242,28.732324116340138,0.09745858446937666,0
cancel_service,0.7530305206598198,0,0.21937249447002632,0.022537790147343736,0.21937249447002632,4,76,0.023601256585453513,0.03,0
general_inquiry,0.5482487962617917,0,-0.29298210346703657,-0.26201813114289363,-1.0,10,190,5.848197430093983,0.6111721279332426,0
technical_support,0.965438916236728,0,-0.16730022978182826,-0.143992751527221,-0.44702065219424203,5,67,13.433376196075066,0.11546897346642897,0
sales_inquiry,0.8349612353439038,0,0.1021292026508429,-0.08387840282617998,-0.22607000820341977,11,181,4.134148593817688,0.03,0
account_management,0.6957565806253078,0,0.21492424103039712,-0.1483670588890626,-0.2286408844577712,10,142,28.17271924324364,0.17588638113075677,0
account_management,0.9287755955861706,0,-0.3798035310231027,-0.18308507845019156,-1.0,8,106,4.373765075633544,0.4345396560702043,0
fraud_report,0.9146465934475857,0,-0.642408275954716,-0.051569884771062086,-0.9206042837658057,12,186,0.9592286993527026,0.34058684681308077,0
general_inquiry,0.7268337782349499,0,0.6667777663162588,-0.25156228200821207,-0.2999919742211859,8,102,18.150239987123822,0.23186930703197328,1
sales_inquiry,0.8181873513355579,0,-0.3901322726330396,-0.3197407785538253,-1.0,13,199,20.09026640289483,0.7604836990757547,1
billing_inquiry,0.6395366022721847,0,0.16657953757929117,0.04256008301649239,0.16657953757929117,7,127,0.4492669736765921,0.03,0
account_management,0.7978291846108633,0,-0.20927804673715075,0.047950203127480925,-0.20927804673715075,6,93,14.683116312487666,0.05176620454391513,0
sales_inquiry,0.7119967538821826,0,0.12630867007506463,0.01449777618120001,0.07795457581759649,7,105,12.680199652549634,0.03,0
sales_inquiry,0.6539005689241405,0,0.175902624465061,-0.26998251670672074,-0.39904005924801156,15,228,28.057043368577133,0.42453609253817853,1
cancel_service,0.9460697670062438,0,0.10295398965213032,-0.06436881924562199,-0.17669074177638022,9,124,12.459327870596475,0.07281597317445512,0
cancel_service,0.704495190005013,0,0.6749036321744304,0.014617038582590114,0.6091932250621185,6,90,5.17371251478998,0.03,0
technical_support,0.6135256961454228,0,0.41890902446771205,-0.0010756923259570075,0.35764915387073604,7,96,0.5194411667044667,0.03,0
cancel_service,0.6623391222176498,0,0.25525476932327174,-0.19212200641914734,-0.1759325550072479,12,192,14.138437220685557,0.2203177376951971,0
sales_inquiry,0.7803570316605565,0,0.16825083344763264,-0.13218336437953207,-0.33500741576128035,18,292,118.10561433177624,0.4717602590812504,0
fraud_report,0.8661063890058058,0,0.286597126699803,0.05758310168777293,0.286597126699803,4,51,4.368801322185549,0.03,0
billing_inquiry,0.64836415516096,0,-0.22451853391469964,-0.051932001978660644,-0.4894167223373768,6,116,21.02922281698231,0.12439705776681727,1
fraud_report,0.9222875500197079,0,-0.08692208391468045,-0.04558882813637794,-0.1499749569572275,8,136,8.25352891207244,0.06790391222660207,0
